customer_id,region,edad,genero,tipo_contrato,antiguedad_meses,plan,tiene_internet,velocidad_mbps,tiene_tv,tiene_linea_movil,num_servicios,factura_mensual_clp,metodo_pago,dias_mora_hist,reclamos_12m,llamadas_soporte_6m,nps,descuento_activo,meses_sin_reajuste,ingreso_estimado_clp,cambios_plan_12m,mora_90d
CTL-24827,Araucanía,32.0,Masculino,Mensual,8,Premium,0,,1,1,2,48284.0,Débito automático,4,2,4,6.5,No,23.0,701873.0,0,0
CTL-24828,Metropolitana,55.0,Masculino,Bianual,34,Básico,1,500.0,1,0,2,23849.0,Transferencia,1,0,2,7.5,No,22.0,511420.0,0,0
CTL-24829,Valparaíso,19.0,Femenino,Mensual,24,Estándar,1,100.0,1,0,2,28416.0,Transferencia,3,1,2,7.2,No,25.0,273307.0,0,0
CTL-24830,Biobío,47.0,Masculino,Mensual,42,Estándar,1,100.0,0,1,2,29533.0,Débito automático,16,3,1,9.2,No,15.0,802782.0,2,0
CTL-24831,O'Higgins,47.0,Femenino,Anual,21,Premium,1,100.0,0,1,2,42623.0,Transferencia,3,1,0,4.1,No,19.0,,0,1
CTL-24832,Araucanía,58.0,,Anual,47,Básico,1,200.0,0,0,1,18789.0,Débito automático,13,0,3,9.6,No,32.0,788111.0,1,0
CTL-24833,Maule,44.0,Masculino,Mensual,66,Estándar,1,500.0,1,0,2,31861.0,Transferencia,1,2,2,6.2,No,21.0,471670.0,#REF!,0
CTL-24834,Metropolitana,23.0,Masculino,Bianual,39,Estándar,1,200.0,1,0,2,34995.0,WebPay,2,0,0,6.2,No,15.0,2119105.0,0,0
CTL-24835,Biobío,28.0,Femenino,Anual,39,Básico,1,200.0,0,0,1,12644.0,Débito automático,7,1,2,6.4,No,,1074882.0,2,0
CTL-24836,Metropolitana,25.0,Femenino,Mensual,25,Estándar,1,200.0,1,0,2,32452.0,Efectivo,0,3,2,7.7,No,0.0,,1,0
CTL-24837,Valparaíso,34.0,Femenino,Mensual,18,Básico,0,,1,1,2,25411.0,Transferencia,4,2,2,10.0,No,22.0,503556.0,0,0
CTL-24838,Valparaíso,39.0,Femenino,Mensual,101,Básico,1,500.0,1,0,2,24555.0,WebPay,11,2,3,6.4,Sí,16.0,260836.0,1,0
CTL-24839,Metropolitana,25.0,Masculino,Bianual,30,Básico,0,,0,0,1,19297.0,Débito automático,1,2,0,3.9,Sí,33.0,971381.0,2,0
CTL-24840,Metropolitana,62.0,Masculino,Anual,52,Básico,1,1000.0,0,0,1,13569.0,Transferencia,0,0,2,4.3,Sí,12.0,276930.0,2,0
CTL-24841,Antofagasta,23.0,Masculino,Anual,20,Premium,1,100.0,0,1,2,46461.0,Débito automático,14,3,2,4.9,Sí,7.0,562302.0,0,0
CTL-24842,Antofagasta,60.0,Femenino,Anual,23,Estándar,1,100.0,1,0,2,29561.0,WebPay,1,2,1,4.7,Sí,23.0,454149.0,0,0
CTL-24843,Valparaíso,58.0,Femenino,Anual,31,Básico,1,200.0,1,0,2,15964.0,Efectivo,7,1,3,6.0,No,18.0,289990.0,0,1
CTL-24844,Metropolitana,54.0,Masculino,Anual,37,Básico,1,100.0,0,0,1,18468.0,Efectivo,7,1,1,,Sí,25.0,749118.0,2,0
CTL-24845,Metropolitana,32.0,Masculino,Mensual,17,Estándar,1,100.0,0,1,2,25943.0,WebPay,14,0,1,,No,21.0,400119.0,1,0
CTL-24846,Valparaíso,46.0,Femenino,Anual,13,Premium,1,1000.0,0,1,2,49975.0,Cheque,4,0,1,6.4,No,31.0,645516.0,0,0
CTL-24847,Antofagasta,24.0,Femenino,Anual,8,Básico,1,50.0,0,0,1,19877.0,WebPay,3,2,3,8.0,No,33.0,263308.0,0,0
CTL-24848,Metropolitana,54.0,Femenino,Bianual,16,Básico,1,1000.0,0,0,1,15547.0,Efectivo,29,0,3,6.5,Sí,1.0,771218.0,0,0
CTL-24849,O'Higgins,40.0,Masculino,Anual,7,Premium,1,200.0,1,0,2,42363.0,Débito automático,0,2,1,7.0,No,22.0,408316.0,0,0
CTL-24850,Metropolitana,36.0,Femenino,Mensual,16,Básico,1,1000.0,1,0,2,26213.0,WebPay,8,2,error,8.0,Sí,23.0,518447.0,0,0
CTL-24851,Atacama,24.0,Femenino,Mensual,59,Básico,1,500.0,1,1,3,25029.0,Débito automático,9,2,1,6.4,Sí,25.0,453870.0,0,0
CTL-24852,Valparaíso,18.0,Masculino,Mensual,106,Básico,1,200.0,0,0,1,15738.0,Débito automático,0,1,2,8.2,Sí,11.0,361399.0,0,0
CTL-24853,O'Higgins,27.0,Femenino,Anual,25,Estándar,1,200.0,1,0,2,34069.0,Transferencia,2,2,2,,Sí,2.0,1068162.0,0,0
CTL-24854,Valparaíso,57.0,Masculino,Mensual,5,Premium,1,1000.0,1,1,3,52690.0,Transferencia,1,1,2,6.1,No,33.0,681655.0,1,0
CTL-24855,Maule,36.0,Masculino,Anual,16,Estándar,1,200.0,0,1,2,34493.0,Efectivo,3,1,2,5.5,No,31.0,865022.0,0,0
CTL-24856,Metropolitana,39.0,No binario,Anual,26,Básico,1,50.0,0,1,2,24784.0,Débito automático,24,2,N/A,6.8,No,15.0,554475.0,0,0
CTL-24857,Metropolitana,51.0,Femenino,Mensual,13,Estándar,1,1000.0,1,1,3,43025.0,Transferencia,4,0,1,6.6,No,2.0,952513.0,2,0
CTL-24858,Antofagasta,67.0,Masculino,Anual,7,Básico,1,100.0,0,1,2,18941.0,Débito automático,7,2,1,4.0,No,9.0,781044.0,1,0
CTL-24859,Coquimbo,60.0,Masculino,Mensual,8,Estándar,1,50.0,0,1,2,38932.0,Débito automático,11,1,2,6.7,Sí,4.0,262958.0,1,0
CTL-24860,Coquimbo,28.0,Femenino,Mensual,18,Estándar,1,200.0,1,1,3,31828.0,Débito automático,2,1,1,10.0,Sí,35.0,602562.0,0,0
CTL-24861,Maule,18.0,Masculino,Mensual,7,Premium,1,100.0,1,0,2,48585.0,WebPay,13,2,2,4.7,No,30.0,219376.0,1,0
CTL-24862,O'Higgins,75.0,Masculino,Anual,9,Estándar,1,100.0,1,1,3,31367.0,Transferencia,42,2,1,7.5,No,5.0,451743.0,N/A,0
CTL-24863,Metropolitana,73.0,Masculino,Bianual,58,Estándar,1,200.0,0,0,1,27933.0,WebPay,6,4,3,6.5,No,32.0,442582.0,0,0
CTL-24864,Valparaíso,44.0,Femenino,Anual,43,Estándar,1,50.0,1,0,2,28565.0,WebPay,8,1,3,5.6,Sí,3.0,702197.0,0,0
CTL-24865,Valparaíso,24.0,Masculino,Mensual,2,Básico,1,200.0,0,0,1,20316.0,Transferencia,2,2,0,4.8,No,30.0,802027.0,0,0
CTL-24866,Maule,55.0,Femenino,Mensual,11,Estándar,1,200.0,1,1,3,36313.0,Débito automático,1,2,1,5.7,No,9.0,326555.0,0,1
CTL-24867,Valparaíso,40.0,Masculino,Anual,22,Básico,1,100.0,0,1,2,21213.0,WebPay,7,2,4,8.3,No,29.0,357185.0,0,0
CTL-24868,Metropolitana,40.0,Femenino,Mensual,2,Estándar,1,500.0,0,0,1,27161.0,Débito automático,2,3,0,8.2,Sí,18.0,791192.0,0,0
CTL-24869,Biobío,54.0,No binario,Anual,33,Básico,1,500.0,0,1,2,26027.0,Transferencia,4,1,1,3.5,Sí,16.0,698426.0,0,0
CTL-24870,O'Higgins,46.0,Femenino,Mensual,14,Básico,1,200.0,1,1,3,28238.0,WebPay,5,2,3,6.5,No,1.0,583572.0,0,0
CTL-24871,Valparaíso,25.0,Femenino,Mensual,15,Estándar,1,200.0,0,0,1,26710.0,Débito automático,0,0,1,7.4,No,18.0,473079.0,0,0
CTL-24872,Metropolitana,37.0,Masculino,Mensual,9,Estándar,1,500.0,1,0,2,26842.0,Transferencia,4,2,5,,Sí,23.0,648909.0,0,0
CTL-24873,Metropolitana,51.0,Femenino,Anual,12,Estándar,1,100.0,0,0,1,27243.0,WebPay,3,1,5,1.1,No,28.0,232232.0,0,0
CTL-24874,Metropolitana,49.0,No binario,Mensual,56,Estándar,1,200.0,1,0,2,29844.0,Débito automático,1,0,2,5.6,No,28.0,644711.0,0,0
CTL-24875,Metropolitana,45.0,Masculino,Mensual,44,Básico,1,200.0,0,0,1,18859.0,WebPay,0,2,1,,No,28.0,2616237.0,1,1
CTL-24876,Maule,55.0,Femenino,Mensual,77,Premium,1,100.0,1,0,2,44354.0,Débito automático,1,1,1,4.2,Sí,22.0,998018.0,2,0
CTL-24877,Maule,36.0,Masculino,Mensual,34,Básico,1,1000.0,1,0,2,19741.0,WebPay,14,1,3,,No,30.0,809508.0,2,0
CTL-24878,Araucanía,44.0,Masculino,Bianual,25,Básico,1,50.0,1,1,3,21025.0,Transferencia,1,1,1,5.4,Sí,3.0,1440144.0,0,0
CTL-24879,Valparaíso,18.0,Masculino,Mensual,9,Básico,1,100.0,1,1,3,36118.0,Débito automático,11,0,1,3.5,Sí,4.0,203653.0,0,0
CTL-24880,Los Lagos,35.0,No binario,Mensual,31,Estándar,1,1000.0,1,1,3,41969.0,Transferencia,1,2,4,5.6,Sí,2.0,501537.0,1,0
CTL-24881,Metropolitana,52.0,Masculino,Mensual,67,Básico,1,500.0,0,0,1,17251.0,Transferencia,6,3,1,5.9,No,11.0,,1,0
CTL-24882,Valparaíso,36.0,Femenino,Mensual,3,Básico,1,200.0,1,0,2,27646.0,Débito automático,7,1,1,5.1,No,11.0,,0,0
CTL-24883,O'Higgins,35.0,No binario,Mensual,17,Estándar,1,200.0,1,0,2,34648.0,Transferencia,10,3,2,4.2,Sí,26.0,1773280.0,0,0
CTL-24884,Metropolitana,27.0,Femenino,Mensual,5,Estándar,1,200.0,1,0,2,28461.0,WebPay,0,2,4,10.0,No,9.0,376848.0,0,0
CTL-24885,Metropolitana,56.0,Femenino,Bianual,47,Estándar,1,100.0,1,1,3,39451.0,Débito automático,7,0,3,9.1,No,5.0,403589.0,1,0
CTL-24886,Coquimbo,49.0,Masculino,Mensual,27,Estándar,1,100.0,0,0,1,24200.0,Efectivo,8,2,2,3.7,Sí,12.0,1041565.0,1,1
CTL-24887,Valparaíso,53.0,No binario,Anual,60,Premium,1,200.0,1,0,2,48436.0,Débito automático,22,2,3,5.1,No,3.0,736424.0,1,0
CTL-24888,Araucanía,18.0,Masculino,Bianual,2,Premium,1,50.0,1,0,2,40375.0,Cheque,3,1,3,8.4,Sí,13.0,775605.0,0,0
CTL-24889,Metropolitana,39.0,Prefiero no decir,Bianual,67,Básico,1,500.0,1,0,2,26916.0,WebPay,7,1,4,6.8,No,9.0,,2,0
CTL-24890,Araucanía,38.0,Masculino,Mensual,2,Premium,1,100.0,1,0,2,48826.0,WebPay,12,2,4,6.6,No,12.0,386028.0,0,0
CTL-24891,Valparaíso,,Masculino,Bianual,10,Estándar,1,500.0,1,1,3,35506.0,Débito automático,14,0,2,8.0,No,11.0,602747.0,0,0
CTL-24892,Metropolitana,33.0,Masculino,Anual,5,Básico,0,,1,0,1,14846.0,Transferencia,2,1,2,8.3,No,9.0,906446.0,2,0
CTL-24893,Maule,37.0,Masculino,Mensual,5,Básico,1,100.0,1,0,2,17307.0,Débito automático,3,3,4,7.7,No,24.0,599092.0,1,0
CTL-24894,Metropolitana,53.0,Masculino,Bianual,6,Premium,0,,1,0,1,38025.0,WebPay,12,1,2,4.7,Sí,26.0,315013.0,1,0
CTL-24895,Valparaíso,18.0,No binario,Mensual,19,Estándar,1,200.0,0,1,2,23654.0,Débito automático,7,0,0,5.7,No,10.0,1159688.0,0,0
CTL-24896,Metropolitana,66.0,Masculino,Mensual,43,Estándar,1,,0,0,1,29320.0,WebPay,0,1,0,2.2,No,27.0,964799.0,1,0
CTL-24897,Metropolitana,48.0,Femenino,Anual,64,Básico,1,500.0,0,0,1,20299.0,Transferencia,2,2,0,,No,21.0,223805.0,0,0
CTL-24898,Metropolitana,41.0,Masculino,Anual,24,Premium,1,100.0,0,0,1,44889.0,WebPay,8,1,1,7.0,No,34.0,992596.0,0,0
CTL-24899,Metropolitana,54.0,Femenino,Bianual,5,Estándar,1,200.0,1,1,3,38983.0,Débito automático,3,1,0,5.3,No,14.0,1554182.0,3,1
CTL-24900,Coquimbo,21.0,Femenino,Anual,3,Premium,1,200.0,1,1,3,48639.0,Débito automático,8,1,0,6.5,Sí,10.0,250037.0,0,0
CTL-24901,Metropolitana,32.0,Prefiero no decir,Mensual,20,Básico,1,100.0,1,1,3,22677.0,Débito automático,31,0,3,3.2,No,26.0,667842.0,0,0
CTL-24902,Biobío,40.0,Masculino,Mensual,41,Estándar,1,500.0,1,1,3,39782.0,Transferencia,16,0,1,,Sí,34.0,568796.0,1,0
CTL-24903,Metropolitana,61.0,Masculino,Anual,28,Estándar,1,100.0,1,0,2,29016.0,Débito automático,2,0,2,7.6,No,18.0,489152.0,3,0
CTL-24904,Valparaíso,41.0,Masculino,Anual,25,Básico,1,200.0,0,0,1,20781.0,WebPay,0,0,1,9.9,No,2.0,277118.0,1,0
CTL-24905,Coquimbo,48.0,Femenino,Mensual,2,Básico,1,200.0,0,0,1,22596.0,Débito automático,9,0,2,6.9,No,24.0,788944.0,1,0
CTL-24906,Metropolitana,33.0,Femenino,Mensual,15,Básico,1,100.0,1,1,3,24010.0,Transferencia,0,0,1,7.5,No,31.0,713786.0,1,1
CTL-24907,Antofagasta,48.0,Femenino,Mensual,23,Premium,1,50.0,1,0,2,45618.0,Transferencia,3,1,2,5.9,No,20.0,536474.0,1,0
CTL-24908,Metropolitana,65.0,Masculino,Anual,26,Estándar,1,200.0,1,1,3,40362.0,WebPay,1,5,1,7.3,No,4.0,369464.0,1,0
CTL-24909,Araucanía,55.0,Femenino,Mensual,1,Básico,1,,1,1,3,33572.0,WebPay,0,2,1,4.8,Sí,34.0,,2,1
CTL-24910,Biobío,40.0,No binario,Mensual,7,Estándar,1,100.0,1,0,2,31333.0,Efectivo,12,4,1,5.7,No,27.0,707699.0,0,0
CTL-24911,Coquimbo,51.0,Masculino,Mensual,84,Estándar,1,100.0,0,1,2,37109.0,Transferencia,14,2,5,7.3,Sí,2.0,977910.0,0,0
CTL-24912,Biobío,50.0,Masculino,Mensual,20,Básico,1,200.0,1,1,3,21635.0,WebPay,2,1,2,5.9,No,,730767.0,0,0
CTL-24913,Biobío,49.0,Femenino,Mensual,35,Premium,1,200.0,1,1,3,48342.0,Cheque,4,0,3,6.2,No,2.0,259272.0,0,0
CTL-24914,Metropolitana,57.0,Masculino,Bianual,11,Premium,1,100.0,1,0,2,49215.0,WebPay,8,0,4,7.7,No,27.0,653519.0,0,0
CTL-24915,Metropolitana,57.0,Femenino,Anual,25,Estándar,1,50.0,1,1,3,40039.0,Cheque,3,0,4,7.5,Sí,32.0,619966.0,0,0
CTL-24916,Coquimbo,40.0,Femenino,Mensual,13,Estándar,1,500.0,1,1,3,35654.0,Transferencia,15,2,4,9.0,Sí,2.0,611944.0,0,0
CTL-24917,Valparaíso,50.0,Prefiero no decir,Bianual,10,Estándar,1,200.0,1,0,2,33576.0,Cheque,6,3,5,8.4,No,31.0,387654.0,3,0
CTL-24918,Valparaíso,36.0,Femenino,Mensual,15,Básico,1,500.0,1,1,3,29677.0,Débito automático,3,3,2,5.6,No,15.0,444493.0,0,0
CTL-24919,O'Higgins,29.0,Femenino,Anual,18,Premium,1,100.0,1,0,2,48568.0,Transferencia,13,0,1,3.1,No,32.0,742561.0,0,0
CTL-24920,Valparaíso,38.0,Masculino,Mensual,12,Premium,1,500.0,1,1,3,61156.0,Débito automático,1,2,1,5.0,No,8.0,378805.0,0,0
CTL-24921,Antofagasta,40.0,Masculino,Anual,9,Premium,0,,1,0,1,44891.0,Transferencia,0,1,2,3.9,Sí,0.0,291085.0,1,0
CTL-24922,Araucanía,18.0,Femenino,Mensual,28,Básico,1,100.0,1,1,3,29169.0,Débito automático,25,1,1,9.4,Sí,,915208.0,0,0
CTL-24923,Biobío,54.0,Femenino,Mensual,14,Básico,1,200.0,1,1,3,28538.0,Débito automático,10,0,2,,No,19.0,367196.0,1,0
CTL-24924,Coquimbo,18.0,Femenino,Anual,7,Básico,0,,1,0,1,16994.0,Débito automático,16,2,1,4.4,No,,616111.0,0,0
CTL-24925,Metropolitana,80.0,Masculino,Anual,40,Básico,0,,0,0,1,21157.0,Transferencia,24,0,1,4.4,No,13.0,514551.0,3,1
CTL-24926,Metropolitana,63.0,,Mensual,37,Premium,1,500.0,1,1,3,55881.0,Transferencia,7,1,2,3.6,No,25.0,571882.0,0,0
CTL-24927,Valparaíso,,Masculino,Anual,62,Premium,1,50.0,1,1,3,55571.0,Transferencia,4,4,3,8.9,No,5.0,269966.0,1,0
CTL-24928,Metropolitana,42.0,Masculino,Mensual,23,Básico,1,100.0,1,1,3,28932.0,Efectivo,30,2,0,7.1,No,18.0,528088.0,0,0
CTL-24929,Araucanía,46.0,Femenino,Anual,10,Estándar,1,100.0,1,0,2,31350.0,Transferencia,7,0,0,8.8,Sí,31.0,410488.0,0,0
CTL-24930,Coquimbo,33.0,Femenino,Anual,56,Básico,1,200.0,0,0,1,18987.0,Débito automático,33,1,3,9.4,No,16.0,200000.0,0,1
CTL-24931,Valparaíso,44.0,Masculino,Mensual,10,Básico,1,50.0,0,1,2,22916.0,WebPay,2,3,6,5.8,No,35.0,677367.0,0,0
CTL-24932,Valparaíso,39.0,Femenino,Bianual,30,Básico,1,50.0,1,1,3,20192.0,Efectivo,18,2,0,7.5,No,19.0,492325.0,0,0
CTL-24933,Antofagasta,40.0,Femenino,Anual,6,Estándar,1,50.0,0,1,2,37214.0,Débito automático,4,1,1,6.7,No,3.0,1369753.0,1,0
CTL-24934,Valparaíso,44.0,Femenino,Bianual,28,Básico,1,200.0,0,1,2,22308.0,Débito automático,2,1,4,10.0,Sí,1.0,477390.0,1,0
CTL-24935,Biobío,23.0,Femenino,Anual,52,Básico,0,,0,1,1,17291.0,Débito automático,11,3,0,8.2,No,25.0,499968.0,0,0
CTL-24936,Valparaíso,42.0,Masculino,Anual,22,Estándar,1,100.0,1,0,2,30387.0,WebPay,1,0,3,7.6,Sí,8.0,604212.0,0,0
CTL-24937,Coquimbo,44.0,Femenino,Bianual,18,Básico,1,50.0,0,0,1,16392.0,Efectivo,27,0,0,5.0,Sí,34.0,843901.0,0,0
CTL-24938,Biobío,43.0,Masculino,Mensual,120,Estándar,1,100.0,1,0,2,38293.0,WebPay,33,0,4,9.6,No,7.0,448926.0,1,1
CTL-24939,O'Higgins,38.0,Femenino,Bianual,1,Premium,1,200.0,0,1,2,49135.0,Débito automático,13,1,2,7.9,Sí,14.0,,1,0
CTL-24940,O'Higgins,57.0,Femenino,Mensual,12,Básico,1,100.0,0,1,2,20580.0,Débito automático,2,3,0,5.3,No,25.0,854185.0,0,0
CTL-24941,Valparaíso,37.0,Femenino,Mensual,71,Premium,1,200.0,1,0,2,49981.0,Cheque,5,0,1,7.3,Sí,7.0,973320.0,1,1
CTL-24942,Valparaíso,45.0,Prefiero no decir,Mensual,29,Básico,1,100.0,0,1,2,18685.0,Débito automático,7,N/A,1,8.2,No,8.0,434441.0,0,0
CTL-24943,Los Lagos,60.0,Femenino,Anual,22,Estándar,0,,0,1,1,31441.0,Efectivo,10,0,1,3.6,No,27.0,628920.0,0,1
CTL-24944,Valparaíso,40.0,Masculino,Mensual,29,Básico,0,,1,0,1,14871.0,WebPay,2,1,0,6.5,No,16.0,420916.0,0,0
CTL-24945,O'Higgins,45.0,Masculino,Mensual,11,Estándar,1,100.0,1,0,2,30822.0,Efectivo,22,2,1,10.0,No,27.0,422462.0,0,0
CTL-24946,Antofagasta,40.0,Masculino,Anual,3,Estándar,1,50.0,0,1,2,33639.0,WebPay,15,0,1,5.3,Sí,28.0,472982.0,1,0
CTL-24947,Maule,59.0,Masculino,Mensual,10,Básico,1,50.0,1,1,3,21204.0,Débito automático,2,2,2,5.9,Sí,30.0,577917.0,1,0
CTL-24948,Araucanía,38.0,Masculino,Anual,12,Básico,1,100.0,0,1,2,22816.0,Transferencia,3,1,1,4.6,Sí,9.0,299924.0,1,0
CTL-24949,O'Higgins,59.0,Femenino,Mensual,19,Estándar,1,100.0,1,1,3,32386.0,Débito automático,0,0,1,8.6,No,9.0,568265.0,3,0
CTL-24950,Los Lagos,40.0,Masculino,Mensual,15,Estándar,1,100.0,1,0,2,26928.0,Débito automático,17,0,0,5.3,Sí,7.0,627844.0,0,0
CTL-24951,Valparaíso,29.0,Femenino,Mensual,21,Básico,1,200.0,1,0,2,17529.0,Débito automático,17,2,3,6.5,Sí,15.0,457780.0,0,0
CTL-24952,Metropolitana,51.0,Femenino,Mensual,7,Estándar,1,50.0,0,0,1,22859.0,Débito automático,1,1,0,7.0,No,32.0,283417.0,0,0
CTL-24953,Valparaíso,37.0,Femenino,Mensual,6,Básico,1,100.0,1,1,3,26378.0,Débito automático,26,2,1,7.2,Sí,21.0,840812.0,0,0
CTL-24954,Maule,50.0,No binario,Mensual,13,Básico,1,100.0,1,0,2,27561.0,Débito automático,26,1,2,8.1,No,21.0,423204.0,0,0
CTL-24955,Valparaíso,18.0,Masculino,Mensual,18,Estándar,1,1000.0,0,0,1,29391.0,Débito automático,4,0,3,5.4,No,,572060.0,0,0
CTL-24956,Araucanía,42.0,Femenino,Anual,12,Estándar,1,50.0,1,0,2,32920.0,Débito automático,0,0,1,5.6,No,,893244.0,0,0
CTL-24957,Valparaíso,35.0,Masculino,Mensual,25,Estándar,1,50.0,0,0,1,23543.0,Débito automático,13,0,0,3.4,No,9.0,566115.0,0,0
CTL-24958,Maule,27.0,Femenino,Mensual,11,Premium,1,200.0,1,1,3,46488.0,Débito automático,4,1,2,7.6,Sí,27.0,518998.0,0,0
CTL-24959,Metropolitana,34.0,Femenino,Mensual,6,Premium,1,50.0,0,1,2,52142.0,Transferencia,0,1,3,9.0,No,9.0,618544.0,1,0
CTL-24960,Araucanía,33.0,Masculino,Mensual,56,Básico,1,500.0,1,1,3,22845.0,Débito automático,14,2,2,3.5,No,26.0,879081.0,1,0
CTL-24961,Biobío,41.0,Masculino,Mensual,7,Estándar,1,500.0,1,0,2,31390.0,Efectivo,15,1,1,7.4,No,11.0,712705.0,0,0
CTL-24962,Metropolitana,22.0,Femenino,Mensual,96,Estándar,1,100.0,0,0,1,29954.0,Débito automático,2,1,3,5.3,Sí,30.0,332488.0,2,0
CTL-24963,Metropolitana,46.0,Femenino,Mensual,120,Premium,1,,1,1,3,48928.0,WebPay,6,2,2,,Sí,32.0,570204.0,0,0
CTL-24964,Araucanía,61.0,Femenino,Bianual,34,Premium,1,200.0,1,0,2,48955.0,WebPay,16,1,3,2.7,No,10.0,,1,1
CTL-24965,Biobío,45.0,Masculino,Bianual,20,Premium,1,50.0,1,0,2,51950.0,Débito automático,7,0,1,6.6,No,18.0,,1,0
CTL-24966,Metropolitana,53.0,Masculino,Anual,45,Estándar,1,500.0,1,0,2,32275.0,Transferencia,1,1,0,6.1,Sí,28.0,211357.0,0,0
CTL-24967,Antofagasta,57.0,Masculino,Mensual,58,Básico,0,,1,0,1,20212.0,Transferencia,1,0,2,2.8,No,11.0,539942.0,1,1
CTL-24968,Araucanía,59.0,No binario,Anual,35,Básico,1,100.0,0,1,2,23816.0,Efectivo,6,1,1,4.5,No,2.0,637792.0,0,0
CTL-24969,Antofagasta,68.0,Femenino,Anual,4,Estándar,1,200.0,1,0,2,34296.0,Cheque,2,0,2,8.0,No,11.0,,1,0
CTL-24970,Valparaíso,35.0,Masculino,Anual,1,Básico,1,500.0,0,1,2,24192.0,Débito automático,3,0,3,5.2,No,8.0,930087.0,0,0
CTL-24971,Valparaíso,31.0,Masculino,Mensual,6,Básico,0,,1,0,1,15454.0,Transferencia,32,2,1,5.0,No,4.0,518642.0,1,1
CTL-24972,Coquimbo,52.0,Femenino,Anual,6,Premium,1,50.0,0,0,1,45735.0,Débito automático,2,1,1,5.6,No,6.0,308273.0,1,0
CTL-24973,Biobío,51.0,Masculino,Bianual,6,Premium,1,50.0,1,0,2,44982.0,WebPay,4,2,3,7.0,Sí,3.0,1467173.0,1,0
CTL-24974,Araucanía,52.0,No binario,Anual,20,Básico,1,1000.0,1,0,2,9999999.0,Efectivo,4,1,1,9.6,No,17.0,508920.0,0,0
CTL-24975,Metropolitana,68.0,Femenino,Anual,21,Premium,1,200.0,1,1,3,51688.0,Débito automático,2,1,3,7.8,No,3.0,547658.0,2,1
CTL-24976,Valparaíso,42.0,Masculino,Anual,36,Premium,1,200.0,0,1,2,45055.0,WebPay,11,2,2,7.0,No,9.0,860582.0,0,0
CTL-24977,Metropolitana,47.0,Masculino,Mensual,7,Estándar,0,,1,0,1,25253.0,Transferencia,4,0,2,6.5,No,21.0,391974.0,2,0
CTL-24978,Metropolitana,28.0,Femenino,Anual,3,Estándar,1,50.0,0,0,1,23426.0,Cheque,2,0,1,3.7,No,28.0,767204.0,0,0
CTL-24979,Metropolitana,71.0,Masculino,Anual,31,Premium,1,100.0,0,1,2,52796.0,Débito automático,11,1,1,,Sí,11.0,1244263.0,1,0
CTL-24980,Metropolitana,37.0,Femenino,Bianual,19,Básico,1,200.0,1,0,2,23236.0,Efectivo,13,0,1,9.1,No,,448432.0,0,0
CTL-24981,Atacama,37.0,Masculino,Bianual,31,Premium,1,50.0,0,1,2,45608.0,Transferencia,5,1,0,7.0,No,26.0,,1,0
CTL-24982,Metropolitana,37.0,Masculino,Mensual,14,Básico,1,200.0,1,1,3,24942.0,Transferencia,14,0,1,7.6,Sí,4.0,244162.0,1,0
CTL-24983,Maule,32.0,Femenino,Mensual,39,Estándar,1,500.0,1,1,3,31512.0,Débito automático,33,3,6,8.0,No,21.0,237495.0,0,1
CTL-24984,Los Lagos,31.0,Masculino,Mensual,33,Básico,0,,1,0,1,13780.0,Débito automático,4,2,1,,No,11.0,546541.0,0,0
CTL-24985,Biobío,34.0,Masculino,Bianual,30,Estándar,1,500.0,0,1,2,32003.0,Débito automático,1,0,2,6.5,No,5.0,789805.0,0,0
CTL-24986,Metropolitana,22.0,Masculino,Mensual,1,Premium,0,,1,1,2,51850.0,Débito automático,11,1,2,2.6,No,15.0,712047.0,0,0
CTL-24987,Araucanía,31.0,Femenino,Mensual,55,Básico,1,500.0,1,1,3,28684.0,Débito automático,11,6,4,7.5,No,7.0,269529.0,1,0
CTL-24988,Maule,69.0,Femenino,Mensual,14,Estándar,1,200.0,0,0,1,29594.0,Débito automático,10,1,1,6.0,No,7.0,1744021.0,0,0
CTL-24989,Araucanía,52.0,Masculino,Mensual,5,Premium,1,500.0,0,0,1,44408.0,Transferencia,2,1,4,7.8,Sí,5.0,611444.0,1,0
CTL-24990,O'Higgins,,Femenino,Anual,40,Premium,1,200.0,1,0,2,42025.0,Débito automático,7,2,1,8.1,Sí,9.0,629494.0,0,0
CTL-24991,Atacama,58.0,Masculino,Anual,19,Premium,1,500.0,1,1,3,58036.0,Transferencia,3,1,2,8.9,Sí,30.0,,0,0
CTL-24992,Biobío,67.0,Masculino,Mensual,1,Estándar,1,100.0,1,0,2,38879.0,Transferencia,17,1,4,5.7,No,,1177605.0,0,0
CTL-24993,Valparaíso,18.0,Femenino,Anual,43,Premium,1,100.0,1,0,2,53813.0,Débito automático,1,1,2,6.3,Sí,,568021.0,0,0
CTL-24994,Maule,,Femenino,Anual,16,Estándar,1,100.0,1,1,3,42416.0,Débito automático,8,3,3,7.8,No,10.0,1171625.0,0,0
CTL-24995,Metropolitana,30.0,Masculino,Mensual,40,Estándar,1,50.0,1,0,2,30387.0,Transferencia,13,3,2,6.1,No,1.0,,0,0
CTL-24996,Coquimbo,35.0,Masculino,Mensual,40,Básico,1,200.0,1,0,2,21622.0,WebPay,0,1,4,5.2,No,8.0,1006792.0,0,0
